Run,Base_Cake,Desiccator,T_C,RH_pct,RH_Sensor,Initial_g,Final_g,Time_min,Pct_Change,Run_Global
11,A,17,24,80,RH01,2.493,2.498615576783727,1440,0.22525378193851386,1019
12,A,18,24,80,RH01,2.4084,2.419300660564641,1440,0.45261005500087687,1020
13,A,20,24,80,RH01,2.4395,2.456210956286711,1440,0.6850156297073735,1021
14,A,20,24,80,RH02,2.4218,2.4273579501976337,480,0.22949666354089926,1022
15,A,18,24,80,RH03,2.3842,2.3973515488452595,960,0.5516126518437882,1023
16,A,17,24,80,RH01,2.3832,2.3860548913215327,2880,0.11979235152453488,1024
17,A,20,24,80,RH02,2.4071,2.415274263832736,1440,0.33958970681467354,1025
18,B,20,24,80,RH02,2.4422,2.444790154991033,1440,0.10605826676901929,1026
19,A,3,24,56,RH03,2.4438,2.4597370564938825,1440,0.6521424213881067,1027
20,B,3,24,56,RH03,2.4488,2.4654963941171064,1440,0.6818194265397971,1028
21,A,2,24,33,RH04,2.4388,2.4531200053704705,1440,0.5871742402193866,1029
22,B,2,24,33,RH04,2.4288,2.448968644368734,1440,0.8303954367891277,1030
23,A,1,24,11,RH04,2.3825,2.391819823894807,1440,0.3911783376624186,1031
24,B,1,24,11,RH04,2.5488,2.566831457800681,1440,0.707448909317367,1032
1,A,4,24,80,RH03,2.4073,2.420170822541885,5,0.534658021097693,1033
2,A,18,24,80,RH03,2.3836,2.3962849830654607,10,0.5321775073611651,1034
3,A,17,24,80,RH03,2.4041,2.411538345350032,15,0.30940249365799005,1035
4,A,20,24,80,RH03,2.3681,2.3757046730114437,20,0.32112972473475065,1036
5,A,19,24,80,RH03,2.3895,2.391870824109104,30,0.09921841846009846,1037
6,A,7,24,80,RH03,2.4102,2.435383529599288,61,1.0448730229560912,1038
7,A,4,24,80,RH02,2.3848,2.388301864868716,284,0.14684102938259713,1039
8,A,17,24,80,RH01,2.4199,2.427453196135561,5631,0.31212844066121836,1040
9,A,18,24,80,RH01,2.4,2.4073074676879016,5630,0.3044778203292372,1041
10,A,20,24,80,RH01,2.4065,2.4254747065393505,5629,0.7884773130833421,1042
11,A,17,24,80,RH01,2.493,2.503757671356054,1440,0.4315150965124031,1043
12,A,18,24,80,RH01,2.4084,2.4299388660234817,1440,0.8943226218021041,1044
13,A,20,24,80,RH01,2.4395,2.447256458866471,1440,0.317952812726835,1045
14,A,20,24,80,RH02,2.4218,2.436420364186221,480,0.6036982486671498,1046
15,A,18,24,80,RH03,2.3842,2.3906229366668543,960,0.2693958840220808,1047
16,A,17,24,80,RH01,2.3832,2.410929598203929,2880,1.1635447383320305,1048
17,A,20,24,80,RH02,2.4071,2.411040915536662,1440,0.1637204742911426,1049
18,B,20,24,80,RH02,2.4422,2.46105615797287,1440,0.7720972063250299,1050
19,A,3,24,56,RH03,2.4438,2.459541486703056,1440,0.6441397292354474,1051
20,B,3,24,56,RH03,2.4488,2.4596725803733586,1440,0.4439962583044225,1052
21,A,2,24,33,RH04,2.4388,2.451802302253588,1440,0.5331434415937394,1053
22,B,2,24,33,RH04,2.4288,2.447738891873504,1440,0.7797633347127917,1054
23,A,1,24,11,RH04,2.3825,2.410688713153874,1440,1.1831569004774094,1055
24,B,1,24,11,RH04,2.5488,2.5487378283736906,1440,-0.002439250875290058,1056
1,A,4,24,80,RH03,2.4073,2.419180395875012,5,0.49351538549462026,1057
2,A,18,24,80,RH03,2.3836,2.4144417055316985,10,1.2939128012962962,1058
3,A,17,24,80,RH03,2.4041,2.410804977913432,15,0.27889762960908665,1059
4,A,20,24,80,RH03,2.3681,2.3920588975209163,20,1.0117350416332156,1060
5,A,19,24,80,RH03,2.3895,2.413951998285707,30,1.0233102442229332,1061
6,A,7,24,80,RH03,2.4102,2.4187302648595064,61,0.3539235274876049,1062
7,A,4,24,80,RH02,2.3848,2.4012716925417226,284,0.690694923755567,1063
8,A,17,24,80,RH01,2.4199,2.4443051509649267,5631,1.0085189869385747,1064
9,A,18,24,80,RH01,2.4,2.40975028026489,5630,0.4062616777037453,1065
10,A,20,24,80,RH01,2.4065,2.417544051590241,5629,0.4589258919692924,1066
11,A,17,24,80,RH01,2.493,2.5016132084445784,1440,0.34549572581542193,1067
12,A,18,24,80,RH01,2.4084,2.4135918596693977,1440,0.21557298079213733,1068
13,A,20,24,80,RH01,2.4395,2.4474336622864343,1440,0.32521673648020294,1069
14,A,20,24,80,RH02,2.4218,2.425500944385866,480,0.152817919971334,1070
15,A,18,24,80,RH03,2.3842,2.396841625415071,960,0.5302250404777783,1071
16,A,17,24,80,RH01,2.3832,2.3900876393872235,2880,0.2890080306824218,1072
17,A,20,24,80,RH02,2.4071,2.421305158204814,1440,0.5901357735372091,1073
18,B,20,24,80,RH02,2.4422,2.4497240504150253,1440,0.30808494042359874,1074
19,A,3,24,56,RH03,2.4438,2.4626186942291395,1440,0.7700586884826708,1075
20,B,3,24,56,RH03,2.4488,2.45451720950167,1440,0.23346984243996996,1076
21,A,2,24,33,RH04,2.4388,2.460463877416532,1440,0.8883006977420078,1077
22,B,2,24,33,RH04,2.4288,2.4477408392270594,1440,0.7798435123130592,1078
23,A,1,24,11,RH04,2.3825,2.397883938369444,1440,0.645705702809834,1079
24,B,1,24,11,RH04,2.5488,2.558033458888684,1440,0.3622669055510039,1080
1,A,4,24,80,RH03,2.4073,2.423850141129541,5,0.6874980737565141,1081
2,A,18,24,80,RH03,2.3836,2.396538219352912,10,0.5428016174237268,1082
3,A,17,24,80,RH03,2.4041,2.420486989844321,15,0.6816267977339114,1083
4,A,20,24,80,RH03,2.3681,2.373873378592686,20,0.24379792207618417,1084
5,A,19,24,80,RH03,2.3895,2.403139463067103,30,0.5708082472108325,1085
6,A,7,24,80,RH03,2.4102,2.412511035958679,61,0.09588565092850697,1086
7,A,4,24,80,RH02,2.3848,2.396405204266687,284,0.4866321815953953,1087
8,A,17,24,80,RH01,2.4199,2.4259213816952583,5631,0.24882770756056533,1088
9,A,18,24,80,RH01,2.4,2.407184184413353,5630,0.29934101722304635,1089
10,A,20,24,80,RH01,2.4065,2.427937774678431,5629,0.8908279525631138,1090
11,A,17,24,80,RH01,2.493,2.5141255083919245,1440,0.8473930361782839,1091
12,A,18,24,80,RH01,2.4084,2.4253248247511787,1440,0.7027414362721661,1092
13,A,20,24,80,RH01,2.4395,2.4441913090317438,1440,0.19230617059823626,1093
14,A,20,24,80,RH02,2.4218,2.432094526049587,480,0.42507746509154454,1094
15,A,18,24,80,RH03,2.3842,2.405274642608871,960,0.8839293099937523,1095
16,A,17,24,80,RH01,2.3832,2.39660585924576,2880,0.5625150740919767,1096
17,A,20,24,80,RH02,2.4071,2.4363654944070694,1440,1.2157988619944997,1097
18,B,20,24,80,RH02,2.4422,2.458227628711614,1440,0.6562783028258813,1098
19,A,3,24,56,RH03,2.4438,2.454241503554345,1440,0.427265060739219,1099
20,B,3,24,56,RH03,2.4488,2.4610676855292755,1440,0.5009672300422899,1100
21,A,2,24,33,RH04,2.4388,2.4566625663221244,1440,0.732432603006575,1101
22,B,2,24,33,RH04,2.4288,2.440350003569016,1440,0.47554362520653676,1102
23,A,1,24,11,RH04,2.3825,2.3853740124644456,1440,0.1206301139326649,1103
24,B,1,24,11,RH04,2.5488,2.556577824372172,1440,0.30515632345308485,1104
1,A,4,24,80,RH03,2.4073,2.4118495567068727,5,0.18899001814782182,1105
2,A,18,24,80,RH03,2.3836,2.3805998299479154,10,-0.12586717788574123,1106
3,A,17,24,80,RH03,2.4041,2.4194038654694587,15,0.6365735813592867,1107
4,A,20,24,80,RH03,2.3681,2.398125136471698,20,1.2678998552298335,1108
5,A,19,24,80,RH03,2.3895,2.401881880670626,30,0.518178726538028,1109
6,A,7,24,80,RH03,2.4102,2.4287958313937503,61,0.7715472323354993,1110
7,A,4,24,80,RH02,2.3848,2.3977863999627926,284,0.5445488075642749,1111
8,A,17,24,80,RH01,2.4199,2.4317655707847283,5631,0.4903331040426531,1112
9,A,18,24,80,RH01,2.4,2.419097350677512,5630,0.7957229448963451,1113
10,A,20,24,80,RH01,2.4065,2.41691816292823,5629,0.43291763674340566,1114
11,A,17,24,80,RH01,2.493,2.5079634271169438,1440,0.6002176942215753,1115
12,A,18,24,80,RH01,2.4084,2.4232480109893277,1440,0.6165093418588219,1116
13,A,20,24,80,RH01,2.4395,2.447295980015013,1440,0.3195728639070859,1117
14,A,20,24,80,RH02,2.4218,2.4416009444863227,480,0.8176127048609516,1118
15,A,18,24,80,RH03,2.3842,2.3953464228442605,960,0.46751207299138475,1119
16,A,17,24,80,RH01,2.3832,2.3901893644076897,2880,0.2932764521521363,1120
17,A,20,24,80,RH02,2.4071,2.4234912185333743,1440,0.6809529530711044,1121
18,B,20,24,80,RH02,2.4422,2.4507174350573204,1440,0.34876075085252134,1122
19,A,3,24,56,RH03,2.4438,2.4564409049880025,1440,0.5172643010067323,1123
20,B,3,24,56,RH03,2.4488,2.4703393652212458,1440,0.879588583030296,1124
21,A,2,24,33,RH04,2.4388,2.451298652759037,1440,0.5124919123764533,1125
22,B,2,24,33,RH04,2.4288,2.455531749860155,1440,1.1006155245452545,1126
23,A,1,24,11,RH04,2.3825,2.39887594916465,1440,0.6873430919055621,1127
24,B,1,24,11,RH04,2.5488,2.5520757089478714,1440,0.12851965426363138,1128
1,A,4,24,80,RH03,2.4073,2.412125815636636,5,0.20046590107738405,1129
2,A,18,24,80,RH03,2.3836,2.393812119184101,10,0.42843258869361145,1130
3,A,17,24,80,RH03,2.4041,2.412205335144367,15,0.33714633935222965,1131
4,A,20,24,80,RH03,2.3681,2.3790858197722007,20,0.4639086091043701,1132
5,A,19,24,80,RH03,2.3895,2.402331494986625,30,0.536994977469129,1133
6,A,7,24,80,RH03,2.4102,2.426563036429652,61,0.678907826307023,1134
7,A,4,24,80,RH02,2.3848,2.396696583542254,284,0.49885036658227955,1135
8,A,17,24,80,RH01,2.4199,2.436015335983685,5631,0.6659504931478563,1136
9,A,18,24,80,RH01,2.4,2.412944215786633,5630,0.5393423244430448,1137
10,A,20,24,80,RH01,2.4065,2.404751919124208,5629,-0.07263996990616764,1138
11,A,17,24,80,RH01,2.493,2.498938310589629,1440,0.2381993818543572,1139
12,A,18,24,80,RH01,2.4084,2.4198826185924003,1440,0.4767737332835247,1140
13,A,20,24,80,RH01,2.4395,2.4433322490245173,1440,0.15709157714767408,1141
14,A,20,24,80,RH02,2.4218,2.4387520821949145,480,0.6999786189988556,1142
15,A,18,24,80,RH03,2.3842,2.4075466884034213,960,0.9792252497031066,1143
16,A,17,24,80,RH01,2.3832,2.404306299734895,2880,0.8856285555091976,1144
17,A,20,24,80,RH02,2.4071,2.4180755849961515,1440,0.455967138720938,1145
18,B,20,24,80,RH02,2.4422,2.463269969734767,1440,0.8627454645306254,1146
19,A,3,24,56,RH03,2.4438,2.454036447911345,1440,0.41887420866457215,1147
20,B,3,24,56,RH03,2.4488,2.456307495810225,1440,0.3065785613453631,1148
21,A,2,24,33,RH04,2.4388,2.448641703124825,1440,0.4035469544376249,1149
22,B,2,24,33,RH04,2.4288,2.443427580097333,1440,0.6022554387900703,1150
23,A,1,24,11,RH04,2.3825,2.3949107714290463,1440,0.5209138060460211,1151
24,B,1,24,11,RH04,2.5488,2.573385253689625,1440,0.9645815163851594,1152
1,A,4,24,80,RH03,2.4073,2.426675545010744,5,0.8048662406324009,1153
2,A,18,24,80,RH03,2.3836,2.3853765116072085,10,0.07453060946503598,1154
3,A,17,24,80,RH03,2.4041,2.3981816745987468,15,-0.2461763404705863,1155
4,A,20,24,80,RH03,2.3681,2.3870518089454174,20,0.8002959733717858,1156
5,A,19,24,80,RH03,2.3895,2.3921269300504093,30,0.10993639047538693,1157
6,A,7,24,80,RH03,2.4102,2.421107851285075,61,0.4525703794321997,1158
7,A,4,24,80,RH02,2.3848,2.388829503366361,284,0.16896609218219968,1159
8,A,17,24,80,RH01,2.4199,2.4194016426173004,5631,-0.0205941312740099,1160
9,A,18,24,80,RH01,2.4,2.4163785316430744,5630,0.6824388184614357,1161
10,A,20,24,80,RH01,2.4065,2.4244945206798048,5629,0.7477465480907913,1162
11,A,17,24,80,RH01,2.493,2.5016518787129645,1440,0.34704687978197263,1163
12,A,18,24,80,RH01,2.4084,2.4022028812307945,1440,-0.2573126876434715,1164
13,A,20,24,80,RH01,2.4395,2.448187710005464,1440,0.35612666552425953,1165
14,A,20,24,80,RH02,2.4218,2.437239972820852,480,0.6375412016207628,1166
15,A,18,24,80,RH03,2.3842,2.386019777113186,960,0.076326529367756,1167
16,A,17,24,80,RH01,2.3832,2.396903590082453,2880,0.5750079759337505,1168
17,A,20,24,80,RH02,2.4071,2.419506362986167,1440,0.5154070452481103,1169
18,B,20,24,80,RH02,2.4422,2.458605048927875,1440,0.6717324104444707,1170
19,A,3,24,56,RH03,2.4438,2.449373802366821,1440,0.22807931773553622,1171
20,B,3,24,56,RH03,2.4488,2.4662294669312668,1440,0.7117554284248163,1172
21,A,2,24,33,RH04,2.4388,2.4512819890671294,1440,0.5118086381470097,1173
22,B,2,24,33,RH04,2.4288,2.4336663857669243,1440,0.20036173282791675,1174
23,A,1,24,11,RH04,2.3825,2.3885648726014925,1440,0.25455918579192816,1175
24,B,1,24,11,RH04,2.5488,2.574260557887494,1440,0.9989233320579974,1176
1,A,4,24,80,RH03,2.4073,2.4099102271358643,5,0.10842965712059645,1177
2,A,18,24,80,RH03,2.3836,2.3844564651560627,10,0.03593158063696705,1178
3,A,17,24,80,RH03,2.4041,2.427211841752982,15,0.9613510982480798,1179
4,A,20,24,80,RH03,2.3681,2.3789270218004104,20,0.4572028968544523,1180
5,A,19,24,80,RH03,2.3895,2.3971291520729165,30,0.3192781784020335,1181
6,A,7,24,80,RH03,2.4102,2.4302521748326864,61,0.8319714062188319,1182
7,A,4,24,80,RH02,2.3848,2.3928681441825064,284,0.33831533807894015,1183
8,A,17,24,80,RH01,2.4199,2.445739762717437,5631,1.0678029140640815,1184
9,A,18,24,80,RH01,2.4,2.4173610662736427,5630,0.7233777614017816,1185
10,A,20,24,80,RH01,2.4065,2.415491323588892,5629,0.37362657755628914,1186
11,A,17,24,80,RH01,2.493,2.5220981081270124,1440,1.167192463979644,1187
12,A,18,24,80,RH01,2.4084,2.416547268538316,1440,0.3382855230989933,1188
13,A,20,24,80,RH01,2.4395,2.45761642498005,1440,0.7426286116027991,1189
14,A,20,24,80,RH02,2.4218,2.436567840313685,480,0.6097877741219272,1190
15,A,18,24,80,RH03,2.3842,2.405908674746553,960,0.9105223868196097,1191
16,A,17,24,80,RH01,2.3832,2.406756820452118,2880,0.9884533590180402,1192
17,A,20,24,80,RH02,2.4071,2.4198480315616484,1440,0.5296012447197296,1193
18,B,20,24,80,RH02,2.4422,2.454589477656539,1440,0.5073080688125039,1194
19,A,3,24,56,RH03,2.4438,2.4515391575381997,1440,0.3166853890743825,1195
20,B,3,24,56,RH03,2.4488,2.472397568539753,1440,0.9636380488301677,1196
21,A,2,24,33,RH04,2.4388,2.44880892140198,1440,0.41040353460636647,1197
22,B,2,24,33,RH04,2.4288,2.4325111620577404,1440,0.15279817431408846,1198
23,A,1,24,11,RH04,2.3825,2.387944388659745,1440,0.22851578844680204,1199
24,B,1,24,11,RH04,2.5488,2.5631501135224104,1440,0.5630144978974594,1200
1,A,4,24,80,RH03,2.4073,2.4122572735741694,5,0.20592670519541376,1201
2,A,18,24,80,RH03,2.3836,2.399832216502772,10,0.6809958257581884,1202
3,A,17,24,80,RH03,2.4041,2.425152974074676,15,0.8757112463988876,1203
4,A,20,24,80,RH03,2.3681,2.385521780004958,20,0.7356859931995307,1204
5,A,19,24,80,RH03,2.3895,2.4090655678357,30,0.8188143057417807,1205
6,A,7,24,80,RH03,2.4102,2.41726095743259,61,0.2929614734291644,1206
7,A,4,24,80,RH02,2.3848,2.387028757765862,284,0.0934567999774479,1207
8,A,17,24,80,RH01,2.4199,2.443382711913101,5631,0.9704000955866323,1208
9,A,18,24,80,RH01,2.4,2.4101567051603365,5630,0.42319604834735924,1209
10,A,20,24,80,RH01,2.4065,2.4172029110377027,5629,0.4447500950634874,1210
11,A,17,24,80,RH01,2.493,2.515897163986889,1440,0.9184582425547092,1211
12,A,18,24,80,RH01,2.4084,2.424942553063921,1440,0.6868690028201778,1212
13,A,20,24,80,RH01,2.4395,2.455521814659979,1440,0.6567663316244853,1213
14,A,20,24,80,RH02,2.4218,2.4501229680366445,480,1.169500703470326,1214
15,A,18,24,80,RH03,2.3842,2.391995011505383,960,0.3269445308859612,1215
16,A,17,24,80,RH01,2.3832,2.4022263257797296,2880,0.7983520384243716,1216
17,A,20,24,80,RH02,2.4071,2.420028628878819,1440,0.5371039374691244,1217
18,B,20,24,80,RH02,2.4422,2.467409828899834,1440,1.0322589836964178,1218
19,A,3,24,56,RH03,2.4438,2.460230907063662,1440,0.6723507268869026,1219
20,B,3,24,56,RH03,2.4488,2.472049186779566,1440,0.9494114170028721,1220
21,A,2,24,33,RH04,2.4388,2.4488116198495726,1440,0.41051418113713917,1221
22,B,2,24,33,RH04,2.4288,2.429740317408619,1440,0.03871530832589464,1222
23,A,1,24,11,RH04,2.3825,2.3808344662774346,1440,-0.06990697681281353,1223
24,B,1,24,11,RH04,2.5488,2.564099909017929,1440,0.6002789162715436,1224
1,A,4,24,80,RH03,2.4073,2.418220088455826,5,0.45362391292426435,1225
2,A,18,24,80,RH03,2.3836,2.3940152834551545,10,0.4369560100333329,1226
3,A,17,24,80,RH03,2.4041,2.4188184293266084,15,0.6122220093427175,1227
4,A,20,24,80,RH03,2.3681,2.3862093618790428,20,0.7647211637617779,1228
5,A,19,24,80,RH03,2.3895,2.408093704201306,30,0.7781420465078986,1229
6,A,7,24,80,RH03,2.4102,2.4185170402726834,61,0.3450767684293137,1230
7,A,4,24,80,RH02,2.3848,2.3960053044108864,284,0.4698634858640821,1231
8,A,17,24,80,RH01,2.4199,2.43453492566656,5631,0.6047739851464888,1232
9,A,18,24,80,RH01,2.4,2.4106894238914784,5630,0.4453926621449389,1233
10,A,20,24,80,RH01,2.4065,2.430618031386076,5629,1.0022036728059858,1234
11,A,17,24,80,RH01,2.493,2.509635601663302,1440,0.667292485491466,1235
12,A,18,24,80,RH01,2.4084,2.426233318979767,1440,0.7404633358149407,1236
13,A,20,24,80,RH01,2.4395,2.4570366965647423,1440,0.7188643806002275,1237
14,A,20,24,80,RH02,2.4218,2.4429191169641737,480,0.8720421572455845,1238
15,A,18,24,80,RH03,2.3842,2.397892614800784,960,0.5743064676111199,1239
16,A,17,24,80,RH01,2.3832,2.3863208103048947,2880,0.1309504156132406,1240
17,A,20,24,80,RH02,2.4071,2.4225031866059914,1440,0.639906385525803,1241
18,B,20,24,80,RH02,2.4422,2.4478449894074554,1440,0.2311436167167014,1242
19,A,3,24,56,RH03,2.4438,2.460806629167101,1440,0.6959092056265218,1243
20,B,3,24,56,RH03,2.4488,2.4677546446819867,1440,0.7740380873075312,1244
21,A,2,24,33,RH04,2.4388,2.4537413058533795,1440,0.6126499037797024,1245
22,B,2,24,33,RH04,2.4288,2.451452663282085,1440,0.9326689427735981,1246
23,A,1,24,11,RH04,2.3825,2.413484530058604,1440,1.300504934254113,1247
24,B,1,24,11,RH04,2.5488,2.551473005607962,1440,0.10487310137956066,1248
1,A,4,24,80,RH03,2.4073,2.425258517853455,5,0.7460024863313639,1249
2,A,18,24,80,RH03,2.3836,2.3987203073786194,10,0.6343475154648208,1250
3,A,17,24,80,RH03,2.4041,2.425903403788271,15,0.9069258262248266,1251
4,A,20,24,80,RH03,2.3681,2.385196602273828,20,0.72195440538101,1252
5,A,19,24,80,RH03,2.3895,2.4009328782788124,30,0.4784632048048736,1253
6,A,7,24,80,RH03,2.4102,2.413880629172686,61,0.1527105291131889,1254
7,A,4,24,80,RH02,2.3848,2.3957055240080725,284,0.4572930228141837,1255
8,A,17,24,80,RH01,2.4199,2.426308956658577,5631,0.264843863737211,1256
9,A,18,24,80,RH01,2.4,2.4083002311614057,5630,0.3458429650585737,1257
10,A,20,24,80,RH01,2.4065,2.423263041790715,5629,0.6965735213261988,1258
11,A,17,24,80,RH01,2.493,2.518452815788044,1440,1.0209713513054255,1259
12,A,18,24,80,RH01,2.4084,2.4237752607372767,1440,0.6384014589468858,1260
13,A,20,24,80,RH01,2.4395,2.4434333298104955,1440,0.16123508138945553,1261
14,A,20,24,80,RH02,2.4218,2.4376235762256866,480,0.6533808004660343,1262
15,A,18,24,80,RH03,2.3842,2.4051568663713816,960,0.878989445993697,1263
16,A,17,24,80,RH01,2.3832,2.3912329361472784,2880,0.33706512870419614,1264
17,A,20,24,80,RH02,2.4071,2.418649141834305,1440,0.4797948499981397,1265
18,B,20,24,80,RH02,2.4422,2.449220547037707,1440,0.28746814502116685,1266
19,A,3,24,56,RH03,2.4438,2.461260563172683,1440,0.7144841301531616,1267
20,B,3,24,56,RH03,2.4488,2.464023457493297,1440,0.6216701034505567,1268
21,A,2,24,33,RH04,2.4388,2.4449885122303288,1440,0.2537523466593685,1269
22,B,2,24,33,RH04,2.4288,2.4445683220860253,1440,0.6492227472836549,1270
23,A,1,24,11,RH04,2.3825,2.392224175045424,1440,0.4081500543724752,1271
24,B,1,24,11,RH04,2.5488,2.567801352798364,1440,0.7455019145623086,1272
1,A,4,24,80,RH03,2.4073,2.421440610620908,5,0.5874054177255796,1273
2,A,18,24,80,RH03,2.3836,2.402663490520558,10,0.7997772495619232,1274
3,A,17,24,80,RH03,2.4041,2.4063716408243674,15,0.09449028012009734,1275
4,A,20,24,80,RH03,2.3681,2.367904805957045,20,-0.008242643594240302,1276
5,A,19,24,80,RH03,2.3895,2.390988732709004,30,0.062303105628953685,1277
6,A,7,24,80,RH03,2.4102,2.4318622806182404,61,0.8987752310281417,1278
7,A,4,24,80,RH02,2.3848,2.393252746081027,284,0.35444255623227555,1279
8,A,17,24,80,RH01,2.4199,2.451055239354166,5631,1.2874597857004777,1280
9,A,18,24,80,RH01,2.4,2.4084174172896664,5630,0.35072572040277067,1281
10,A,20,24,80,RH01,2.4065,2.4203461681334306,5629,0.5753653909591008,1282
11,A,17,24,80,RH01,2.493,2.5174970403352552,1440,0.9826329857703711,1283
12,A,18,24,80,RH01,2.4084,2.4354181023355275,1440,1.1218278664477495,1284
13,A,20,24,80,RH01,2.4395,2.467272513925613,1440,1.1384510729909125,1285
14,A,20,24,80,RH02,2.4218,2.443172624011752,480,0.8825098691779665,1286
15,A,18,24,80,RH03,2.3842,2.4039225496221186,960,0.8272187577434245,1287
16,A,17,24,80,RH01,2.3832,2.3998289706760088,2880,0.6977580847603545,1288
17,A,20,24,80,RH02,2.4071,2.425237698839322,1440,0.7535083228499962,1289
18,B,20,24,80,RH02,2.4422,2.446212612547883,1440,0.1643031917075992,1290
19,A,3,24,56,RH03,2.4438,2.456483020502937,1440,0.5189876627767054,1291
20,B,3,24,56,RH03,2.4488,2.457370669251144,1440,0.34999466069683216,1292
21,A,2,24,33,RH04,2.4388,2.4565768091205724,1440,0.7289162342370155,1293
22,B,2,24,33,RH04,2.4288,2.4467144185174288,1440,0.7375831076016519,1294
23,A,1,24,11,RH04,2.3825,2.4054496462543424,1440,0.9632590243165831,1295
24,B,1,24,11,RH04,2.5488,2.5547530878823568,1440,0.23356433938939197,1296
1,A,4,24,80,RH03,2.4073,2.414641140882839,5,0.3049533038191747,1297
2,A,18,24,80,RH03,2.3836,2.3826474899586336,10,-0.03996098512192972,1298
3,A,17,24,80,RH03,2.4041,2.4160050020894968,15,0.4951957942471873,1299
4,A,20,24,80,RH03,2.3681,2.379549189176193,20,0.48347574748501976,1300
5,A,19,24,80,RH03,2.3895,2.412774564484431,30,0.97403492297263,1301
6,A,7,24,80,RH03,2.4102,2.427294186966342,61,0.7092435053664294,1302
7,A,4,24,80,RH02,2.3848,2.389873517784019,284,0.212743952701237,1303
8,A,17,24,80,RH01,2.4199,2.4459436358038165,5631,1.076227769900256,1304
9,A,18,24,80,RH01,2.4,2.4212714426077824,5630,0.8863101086576027,1305
10,A,20,24,80,RH01,2.4065,2.423216254370192,5629,0.6946293110406065,1306
11,A,17,24,80,RH01,2.493,2.504269725424702,1440,0.4520547703450485,1307
12,A,18,24,80,RH01,2.4084,2.413991539626825,1440,0.23216822898293074,1308
13,A,20,24,80,RH01,2.4395,2.449461404709324,1440,0.4083379671786999,1309
14,A,20,24,80,RH02,2.4218,2.4423035542215987,480,0.8466245859112457,1310
15,A,18,24,80,RH03,2.3842,2.410077532011828,960,1.0853758917804002,1311
16,A,17,24,80,RH01,2.3832,2.4066262139297345,2880,0.9829730584816441,1312
17,A,20,24,80,RH02,2.4071,2.416086791670455,1440,0.3733451734641324,1313
18,B,20,24,80,RH02,2.4422,2.450462997785463,1440,0.33834238741556427,1314
19,A,3,24,56,RH03,2.4438,2.4435426236353126,1440,-0.010531809668850447,1315
20,B,3,24,56,RH03,2.4488,2.4620321585570064,1440,0.5403527669473435,1316
21,A,2,24,33,RH04,2.4388,2.448072050537731,1440,0.3801890494395218,1317
22,B,2,24,33,RH04,2.4288,2.437425626196954,1440,0.35513941851754666,1318
23,A,1,24,11,RH04,2.3825,2.3910815207485165,1440,0.36018974810143556,1319
24,B,1,24,11,RH04,2.5488,2.5341275261506464,1440,-0.5756620311265517,1320
1,A,4,24,80,RH03,2.4073,2.419619250107215,5,0.5117455284848039,1321
2,A,18,24,80,RH03,2.3836,2.4086677367174656,10,1.0516754790009082,1322
3,A,17,24,80,RH03,2.4041,2.428582819833084,15,1.0183777643643765,1323
4,A,20,24,80,RH03,2.3681,2.377166771064334,20,0.3828711230241103,1324
5,A,19,24,80,RH03,2.3895,2.397608442845297,30,0.33933638189147863,1325
6,A,7,24,80,RH03,2.4102,2.4261225591359765,61,0.6606322768225209,1326
7,A,4,24,80,RH02,2.3848,2.3900581112138712,284,0.22048436824351858,1327
8,A,17,24,80,RH01,2.4199,2.43467439865512,5631,0.610537569945851,1328
9,A,18,24,80,RH01,2.4,2.4179957780043697,5630,0.7498240835154084,1329
10,A,20,24,80,RH01,2.4065,2.4278716444098327,5629,0.8880799671652964,1330
11,A,17,24,80,RH01,2.493,2.505214547662006,1440,0.4899537770560023,1331
12,A,18,24,80,RH01,2.4084,2.4194520964202213,1440,0.4588978749469118,1332
13,A,20,24,80,RH01,2.4395,2.445759884438822,1440,0.25660522397303526,1333
14,A,20,24,80,RH02,2.4218,2.428385743475759,480,0.27193589378805105,1334
15,A,18,24,80,RH03,2.3842,2.394977927077785,960,0.45205633242954635,1335
16,A,17,24,80,RH01,2.3832,2.398219156427533,2880,0.6302096520448481,1336
17,A,20,24,80,RH02,2.4071,2.426214188661418,1440,0.7940753878699729,1337
18,B,20,24,80,RH02,2.4422,2.461912724802636,1440,0.8071707805517919,1338
19,A,3,24,56,RH03,2.4438,2.454520044431317,1440,0.4386629196872457,1339
20,B,3,24,56,RH03,2.4488,2.455939795659507,1440,0.2915630373859513,1340
21,A,2,24,33,RH04,2.4388,2.4337450485597394,1440,-0.20727207808187184,1341
22,B,2,24,33,RH04,2.4288,2.4510930382891374,1440,0.9178622483999316,1342
23,A,1,24,11,RH04,2.3825,2.3928782112854976,1440,0.43560173286454407,1343
24,B,1,24,11,RH04,2.5488,2.566340329514378,1440,0.688179908756195,1344
