Run,Base_Cake,Desiccator,T_C,RH_pct,Initial_g,Final_g,Time_min,Pct_Change,RH_Sensor,Run_Global
858,B,10.92780049,24.00000001,62.23243658,2.489358237,2.750162416,1440,10.64801818,RH04,858
859,B,19.66008951,24.00000002,78.63811183,2.438889552,2.787189277,1440,14.26877424,RH04,859
860,B,12.67135693,23.99999999,61.7159903,2.41437162,2.653661016,1440,9.820339907,RH03,860
861,B,-1.863561504,24,24.33584904,2.469813402,2.509337015,1440,1.607577754,RH02,861
862,B,10.48903659,24.00000003,66.34336339,2.465547256,2.734615659,1440,10.99509106,RH04,862
863,B,3.986009333,23.99999997,20.52682196,2.536538852,2.604107082,1440,2.736059046,RH02,863
864,B,6.242228049,23.99999998,52.25261764,2.43525683,2.616042968,1440,7.403846718,RH04,864
865,B,8.11928756,24,55.99762161,2.468647558,2.684402221,1440,8.81565689,RH03,865
866,B,10.98383408,24,64.54759097,2.472524836,2.737940576,1440,10.84481288,RH02,866
867,B,4.226093859,23.99999999,49.62056487,2.446395805,2.611889011,1440,6.767760687,RH03,867
868,B,-0.520000333,23.99999999,25.67585526,2.530646604,2.601991224,1440,2.87450674,RH04,868
869,B,21.08274697,23.99999998,79.68515597,2.461191153,2.827080323,1440,14.97791626,RH04,869
870,B,-1.477408011,23.99999999,17.37762879,2.561699747,2.603624714,1440,1.657537847,RH04,870
871,B,-5.828187813,24.00000001,-3.869899159,2.502461492,2.414283357,1440,-3.619372446,RH04,871
872,B,13.49942725,23.99999999,68.09749952,2.467682946,2.7564612,1440,11.80772253,RH03,872
873,B,1.980245926,24.00000001,24.30469734,2.537975482,2.615156575,1440,3.118081796,RH02,873
874,B,21.95621691,23.99999999,88.76123454,2.457415856,2.865204907,1440,16.68746314,RH03,874
875,B,-0.253759548,24,18.47577963,2.442372732,2.452707659,1440,0.441783131,RH02,875
876,B,0.992145403,24.00000002,32.17702233,2.514226851,2.614187329,1440,4.05319281,RH04,876
877,B,10.69149065,24,12.15163591,2.545831141,2.604823665,1440,2.409537331,RH04,877
878,B,-1.194884635,23.99999998,23.31667274,2.545599391,2.609178142,1440,2.547929481,RH02,878
879,B,-2.038618733,23.99999998,6.959929325,2.532329869,2.516232495,1440,-0.688636538,RH02,879
880,B,15.84005928,24.00000001,92.2798883,2.466435646,2.869929713,1440,16.48313541,RH04,880
881,B,17.96856347,23.99999999,68.09922122,2.457485484,2.75948218,1440,12.36889458,RH04,881
882,B,-1.883294674,24.00000001,45.47520679,2.358970262,2.453339777,1440,3.897390584,RH03,882
883,B,24.20722964,24,75.45362577,2.504937229,2.878925326,1440,15.29650897,RH02,883
884,B,5.652319781,23.99999999,8.988103956,2.475896563,2.478096995,1440,0.116968113,RH03,884
885,B,11.64086257,24,76.83040139,2.446620549,2.759631728,1440,12.79697209,RH02,885
886,B,28.9856516,24,114.5309395,2.390648065,2.915161125,1440,21.49870488,RH04,886
887,B,19.6792349,24,104.5100519,2.364836646,2.801588882,1440,17.905728,RH02,887
888,B,-9.127370769,23.99999999,21.00014377,2.42277987,2.404302033,1440,-0.755480651,RH04,888
889,B,-14.85551264,23.99999998,1.40537919,2.521911177,2.429862091,1440,-3.823863308,RH04,889
890,B,-1.124469798,23.99999998,35.68741822,2.502114386,2.605441229,1440,4.187999082,RH04,890
891,B,-1.386945095,24,34.47245357,2.493209958,2.587150576,1440,3.809990059,RH04,891
892,B,2.311442158,23.99999998,46.00829667,2.454004408,2.599058815,1440,5.924708308,RH03,892
893,B,-2.972639765,23.99999999,26.44076896,2.46796958,2.511972371,1440,1.786223444,RH04,893
894,B,-8.060606309,24.00000001,10.92401883,2.450707849,2.401485122,1440,-2.016453065,RH04,894
895,B,15.62410252,24,91.08760028,2.412067981,2.790829538,1440,15.50559045,RH04,895
896,B,14.1638007,24,67.67117598,2.437016849,2.715868127,1440,11.42315215,RH04,896
897,B,11.17281072,24,72.03735566,2.460604101,2.755582161,1440,12.05420714,RH04,897
898,B,-6.345149746,24.00000001,4.637215456,2.46912711,2.404989749,1440,-2.625911849,RH04,898
899,B,-1.292737366,23.99999999,42.01414111,2.436109969,2.543964453,1440,4.406833851,RH04,899
900,B,9.620329961,24,77.15951892,2.371575565,2.652694374,1440,11.53201316,RH04,900
901,B,13.96302339,24,43.80075434,2.545995015,2.756519629,1440,8.58521017,RH04,901
902,B,2.532853534,23.99999998,11.06109185,2.556815543,2.584271082,1440,1.087993126,RH04,902
903,B,2.067245926,24.00000002,28.79760802,2.506000493,2.59228772,1440,3.505905159,RH04,903
904,B,4.315451774,23.99999999,32.84892442,2.463686781,2.56166808,1440,4.013289535,RH04,904
905,B,10.69450958,23.99999998,94.90768251,2.384882836,2.752674157,1440,15.05402215,RH02,905
906,B,3.708722118,24,43.82352171,2.495521419,2.650453911,1440,6.309840216,RH04,906
907,B,3.298092937,24.00000001,37.7461414,2.431323135,2.535925525,1440,4.29577705,RH04,907
908,B,-0.912326067,24,46.67067495,2.398779373,2.515717152,1440,4.797790715,RH04,908
909,B,-4.91882212,24.00000002,-17.06338767,2.47748954,2.326087904,1440,-6.173455785,RH04,909
910,B,0.770573665,23.99999997,38.15053472,2.520796524,2.648465978,1440,5.175635581,RH04,910
911,B,12.15239713,24.00000003,63.94144508,2.40338268,2.646746552,1440,9.989825026,RH04,911
912,B,19.32083039,24.00000001,71.12415175,2.443249721,2.758720997,1440,12.92999749,RH04,912
913,B,-3.072022605,23.99999999,36.37006824,2.458810878,2.542979247,1440,3.424177621,RH02,913
914,B,6.400598419,24.00000001,52.82202515,2.459974556,2.652350497,1440,7.862568972,RH02,914
915,B,12.4050343,24.00000002,80.37080826,2.457122905,2.792176439,1440,13.69085756,RH02,915
916,B,-3.906380897,23.99999999,16.22345261,2.49811591,2.50403297,1440,0.21740606,RH04,916
917,B,8.486848321,23.99999998,39.09588538,2.518740109,2.678720775,1440,6.522083729,RH04,917
918,B,6.90269537,23.99999998,58.95931843,2.428464363,2.63889305,1440,8.615667517,RH04,918
919,B,4.13250718,24,51.54214988,2.418556935,2.58258941,1440,6.722901836,RH03,919
920,B,7.470888029,23.99999999,34.89472168,2.444411136,2.556571553,1440,4.613065278,RH04,920
921,B,10.85770602,24.00000002,48.20452674,2.493764734,2.694104919,1440,8.18643114,RH02,921
922,B,4.215955541,23.99999999,52.41176502,2.426195345,2.596990146,1440,6.994154612,RH04,922
923,B,13.4770426,23.99999999,31.77213898,2.490074968,2.626649379,1440,5.605824818,RH02,923
924,B,1.211267952,24.00000002,6.439597485,2.554689553,2.5561397,1440,0.026185396,RH04,924
925,B,-0.465451721,24.00000001,11.2926462,2.523388218,2.529164107,1440,0.21208099,RH04,925
926,B,-5.086524156,24.00000001,21.20491923,2.452921921,2.460813714,1440,0.317155213,RH03,926
927,B,4.844252867,24.00000001,35.73043186,2.467730626,2.581756183,1440,4.665752989,RH02,927
928,B,12.22741067,24,36.43639996,2.470814439,2.61661826,1440,5.986419122,RH04,928
929,B,-1.545584705,23.99999999,31.93991758,2.438045697,2.501298055,1440,2.590897518,RH04,929
930,B,11.13491077,24,26.88173086,2.524316152,2.642380116,1440,4.825179908,RH04,930
931,B,16.97109205,24,56.03119036,2.478572732,2.730990656,1440,10.33727825,RH04,931
932,B,-7.122799835,24,23.67826812,2.485087248,2.507296133,1440,0.87388981,RH03,932
933,B,-0.401465672,23.99999999,0.190945419,2.606676166,2.592465081,1440,-0.645141594,RH02,933
934,B,10.43282593,23.99999999,38.56484539,2.53060341,2.699601617,1440,6.890344968,RH04,934
935,B,2.053800676,23.99999999,55.25840555,2.458856379,2.64531008,1440,7.604681501,RH02,935
936,B,-1.118729489,23.99999999,11.74781074,2.519733982,2.523813629,1440,0.142406227,RH03,936
937,B,2.209758427,24.00000001,42.41777746,2.443777078,2.569140854,1440,5.129003293,RH04,937
938,B,5.98388193,24,65.08459723,2.410044893,2.637656944,1440,9.320624048,RH04,938
939,B,4.560314119,23.99999999,51.88826287,2.436612937,2.609971708,1440,7.094237918,RH04,939
940,B,4.167211502,24.00000002,41.80812278,2.48433674,2.628274437,1440,5.870563593,RH04,940
941,B,23.14428514,23.99999999,92.92010929,2.381208171,2.785554482,1440,16.5931356,RH04,941
942,B,-5.384974966,23.99999997,-1.329904614,2.545406155,2.484815039,1440,-2.518693557,RH03,942
943,B,3.970021279,24.00000002,41.44467524,2.490411037,2.634099238,1440,5.856359884,RH02,943
944,B,0.661395384,24,46.97196621,2.452439827,2.595025221,1440,5.818440434,RH03,944
945,B,-2.376135689,24.00000002,28.5507418,2.497762095,2.563514595,1440,2.657184443,RH03,945
946,B,-8.948819184,24.00000004,1.005100143,2.476333036,2.388954296,1440,-3.585519835,RH04,946
947,B,2.507473866,23.99999999,26.62834606,2.474136921,2.541579396,1440,2.758400394,RH03,947
948,B,2.067216428,24.00000001,4.140338317,2.43856841,2.393207873,1440,-1.8117712,RH04,948
949,B,3.762782009,23.99999999,34.86442667,2.53061722,2.658394382,1440,5.186894489,RH02,949
950,B,-6.885841641,24.00000001,-4.726951414,2.560442331,2.484458756,1440,-3.158825216,RH02,950
951,B,22.13051727,24.00000001,71.79138148,2.499326387,2.847507847,1440,14.24158788,RH04,951
952,B,0.718435354,24,36.10439743,2.501227237,2.612976206,1440,4.538463956,RH04,952
953,B,8.538991584,23.99999999,38.38030656,2.423025842,2.54716832,1440,5.116150833,RH02,953
954,B,-1.875687142,23.99999999,30.58151084,2.492480227,2.567224033,1440,3.027705029,RH02,954
955,B,10.41394723,24.00000001,43.39258078,2.50385612,2.684833651,1440,7.391782128,RH04,955
956,B,-4.719334857,24,38.22621362,2.411093761,2.480872935,1440,2.857897662,RH04,956
957,B,-3.56717045,23.99999999,-21.49622404,2.532264679,2.385235285,1440,-6.019527888,RH04,957
958,B,11.0697632,23.99999998,43.81430555,2.474333859,2.64947637,1440,7.172975607,RH04,958
959,B,15.30681491,24,83.62817318,2.402257782,2.743644387,1440,13.98960412,RH04,959
960,B,30.05607314,24.00000001,93.81289751,2.410252899,2.854355997,1440,18.22243871,RH03,960
961,B,16.5538434,23.99999999,59.98391943,2.508239393,2.786679568,1440,11.37794792,RH03,961
962,B,6.433929976,24,39.11226007,2.52421816,2.678475141,1440,6.278044018,RH04,962
963,B,-5.264557503,24,9.075291006,2.472090273,2.432537679,1440,-1.62330527,RH03,963
964,B,11.58759406,24,79.8244144,2.40793086,2.720622168,1440,12.80449106,RH04,964
965,B,14.27424731,24.00000005,68.53191328,2.451486987,2.739509748,1440,11.78882569,RH04,965
966,B,14.1211805,24.00000002,78.85406122,2.440674921,2.769822749,1440,13.46646946,RH02,966
967,B,4.372450405,24.00000001,47.92239636,2.462437405,2.626518387,1440,6.702321609,RH04,967
968,B,18.66714752,24.00000001,67.39066239,2.551970181,2.88592484,1440,13.62073274,RH02,968
969,B,4.4985163,24.00000001,25.438804,2.474151074,2.543811464,1440,2.856672117,RH02,969
970,B,4.509194384,24.00000001,56.35940031,2.45542734,2.654729854,1440,8.139019005,RH04,970
971,B,4.876730945,24.00000001,36.59803275,2.508008191,2.639810593,1440,5.367235727,RH03,971
972,B,-1.741233894,24.00000001,18.38805391,2.471290488,2.485611767,1440,0.582357724,RH04,972
973,B,1.443701316,23.99999999,32.52557251,2.509325494,2.610824254,1440,4.120211764,RH04,973
974,B,0.428330213,24.00000002,46.91768503,2.42909048,2.56254315,1440,5.458605279,RH03,974
975,B,10.31176982,24.00000001,49.57132024,2.415110395,2.592398345,1440,7.28890149,RH02,975
976,B,4.619829835,23.99999999,52.26498201,2.442630953,2.619937342,1440,7.251793576,RH04,976
977,B,18.8068024,23.99999998,74.27142416,2.472551381,2.810013949,1440,13.80653951,RH02,977
978,B,-0.387654477,23.99999999,19.11105443,2.533584291,2.577551353,1440,1.760082633,RH02,978
979,B,7.69149197,24.00000001,56.75116701,2.42334225,2.625246423,1440,8.274941416,RH04,979
980,B,5.552636027,23.99999999,49.26711758,2.426605732,2.588705797,1440,6.645763919,RH03,980
981,B,19.58241332,23.99999999,72.71669671,2.434658945,2.755163367,1440,13.14035225,RH04,981
982,B,5.332053043,24,57.85968449,2.479501557,2.696753339,1440,8.859409366,RH02,982
983,B,-8.722042782,23.99999999,-5.262174073,2.518777281,2.419256584,1440,-4.101143191,RH04,983
984,B,16.92095256,24.00000001,65.45445451,2.520251523,2.828259373,1440,12.57545067,RH04,984
985,B,-2.874795986,24.00000001,12.4728646,2.441259891,2.415000036,1440,-1.056489198,RH04,985
986,B,22.43213386,24,85.9741348,2.397661915,2.774439081,1440,15.46024557,RH03,986
987,B,8.047447019,23.99999999,67.98348513,2.444751045,2.704758602,1440,10.62784712,RH04,987
988,B,17.02341581,24.00000001,59.88975266,2.414903808,2.662618112,1440,10.18034112,RH04,988
989,B,-5.626327559,24,11.34797716,2.473618289,2.443236361,1440,-1.252641786,RH03,989
990,B,13.19274475,23.99999998,38.03766348,2.524221047,2.69902912,1440,7.141243574,RH04,990
991,B,16.35947391,24.00000001,78.2459313,2.390633181,2.708283618,1440,13.03480996,RH04,991
992,B,8.444769645,24,46.60787702,2.475885392,2.654033913,1440,7.283736383,RH02,992
993,B,3.760383472,23.99999998,40.04117438,2.498717711,2.638301133,1440,5.68412308,RH02,993
994,B,4.225129495,24,28.81209308,2.490996165,2.580262442,1440,3.643859631,RH03,994
995,B,4.194345866,24,71.35592809,2.414068938,2.663961462,1440,10.21730182,RH04,995
996,B,21.02560957,24.00000001,46.6114715,2.546150111,2.795507657,1440,10.19304383,RH03,996
997,B,10.21720902,24,81.29106833,2.296879921,2.572744242,1440,11.36079541,RH03,997
998,B,-4.043872899,24,23.87509777,2.513549783,2.55791873,1440,1.772328406,RH04,998
999,B,23.27474957,23.99999999,93.22063433,2.454593601,2.885963406,1440,17.65330623,RH04,999
1000,B,22.23661039,24,71.68058589,2.501525309,2.850371597,1440,14.26787694,RH04,1000
1001,B,19.30158425,23.99999997,103.3902281,2.416548025,2.864727926,1440,18.34120863,RH02,1001
1002,B,20.48336413,23.99999999,58.74159308,2.525524133,2.819133606,1440,12.00153208,RH02,1002
1003,B,21.96855191,24,100.6631957,2.401148685,2.84201457,1440,18.06284427,RH04,1003
1004,B,11.51932434,23.99999999,48.66643504,2.483231549,2.684459401,1440,8.230863429,RH04,1004
1005,B,5.89540178,24.00000001,56.81230435,2.454333615,2.660437297,1440,8.421820075,RH02,1005
1006,B,6.944383725,24,54.81733199,2.541505491,2.772705529,1440,9.399954918,RH04,1006
1007,B,5.940259789,24,70.06738057,2.447593017,2.709864275,1440,10.70983064,RH04,1007
1008,B,11.43713569,24,65.36568632,2.416313101,2.667710428,1440,10.30669285,RH03,1008
1009,B,7.563448815,23.99999998,59.20591597,2.429128417,2.643341374,1440,8.771891051,RH03,1009
1010,B,6.116512488,24,31.07120207,2.498898259,2.607892164,1440,4.449579912,RH03,1010
1011,B,7.636365115,24.00000002,46.71085751,2.510062513,2.697383077,1440,7.635138428,RH04,1011
1012,B,-6.092255463,24.00000001,1.157911713,2.511846004,2.448024408,1440,-2.634947918,RH02,1012
1013,B,-1.662560193,24,15.45181648,2.498498129,2.509543527,1440,0.43486665,RH04,1013
1014,B,2.273066163,23.99999999,28.47118656,2.481255056,2.558374045,1440,3.147155422,RH02,1014
1015,B,21.57048658,24.00000002,66.3945522,2.499431681,2.821811453,1440,13.18995965,RH02,1015
1016,B,26.91704752,24.00000001,90.18327598,2.393486617,2.804120834,1440,16.85758063,RH04,1016
1017,B,-3.065968676,24.00000001,6.313317346,2.489791833,2.452392427,1440,-1.53630721,RH03,1017
1018,B,4.303535049,24.00000002,44.94533751,2.53310649,2.708112284,1440,7.108440985,RH02,1018
1019,B,-6.017172207,24,41.61612244,2.387405281,2.459105714,1440,2.943464299,RH03,1019
1020,B,9.810028348,24,65.4766542,2.48907682,2.759876807,1440,11.05014033,RH04,1020
1021,B,6.665648148,24,26.01387468,2.54676596,2.65201005,1440,4.273647338,RH02,1021
1022,B,13.15756996,24,75.94988917,2.44694807,2.761870396,1440,12.8806751,RH04,1022
1023,B,3.539115467,24,38.62208587,2.419156757,2.524334206,1440,4.326665367,RH03,1023
1024,B,15.13156309,23.99999999,48.11156334,2.523072281,2.749056932,1440,9.230969582,RH04,1024
1025,B,9.902360497,24,73.91116045,2.336509997,2.592344778,1440,10.52371184,RH04,1025
1026,B,4.084776255,23.99999999,22.55948698,2.469460238,2.523294035,1440,2.213874521,RH03,1026
1027,B,8.432422488,24.00000001,60.49147234,2.469298934,2.706219218,1440,9.677338304,RH04,1027
1028,B,11.29975041,23.99999999,57.43577869,2.403629374,2.615267438,1440,8.696012243,RH04,1028
1029,B,17.71562358,24,86.95919239,2.411807142,2.780138386,1440,15.09004095,RH03,1029
1030,B,-19.65241589,24,-29.86770093,2.491726015,2.233779819,1440,-10.57382603,RH03,1030
1031,B,6.480394619,24,38.97934812,2.51590071,2.66688905,1440,6.149763315,RH03,1031
1032,B,19.45134803,24.00000001,85.44795572,2.370818345,2.72490973,1440,14.53995806,RH04,1032
1033,B,13.17428374,23.99999999,69.14114448,2.464151072,2.755091362,1440,11.89622157,RH03,1033
1034,B,5.220679945,23.99999998,84.12669605,2.373083751,2.668918262,1440,12.11180307,RH02,1034
1035,B,3.029183999,24.00000002,5.959002866,2.518876529,2.512706802,1440,-0.257118591,RH04,1035
1036,B,12.35452651,23.99999999,53.79704755,2.47346198,2.697029021,1440,9.147977844,RH02,1036
1037,B,32.28250425,23.99999999,104.5262431,2.428212538,2.933946282,1440,20.72823158,RH04,1037
1038,B,5.772269948,23.99999998,57.2932381,2.470262006,2.683493639,1440,8.702658816,RH03,1038
1039,B,10.26843577,23.99999999,36.32670221,2.534636833,2.694559291,1440,6.518424332,RH04,1039
1040,B,7.582789284,23.99999998,64.17090227,2.422097118,2.655810076,1440,9.568762813,RH04,1040
1041,B,8.981849951,24.00000001,54.2889738,2.442987173,2.645634344,1440,8.299861891,RH02,1041
1042,B,-9.919675599,23.99999999,2.783525341,2.487627718,2.408322758,1440,-3.267172638,RH03,1042
1043,B,-3.567396902,24,48.34980205,2.385517773,2.495356627,1440,4.505426532,RH02,1043
1044,B,-2.304959768,24.00000001,14.59251892,2.551916962,2.575132697,1440,0.898559839,RH02,1044
1045,B,-4.054526244,23.99999999,6.284270005,2.470133528,2.422155035,1440,-1.960008026,RH02,1045
1046,B,-1.850793645,24,9.004410913,2.556840174,2.558861087,1440,0.035815952,RH04,1046
1047,B,-3.195056974,24.00000001,-4.051180499,2.564250753,2.506352158,1440,-2.410410185,RH02,1047
1048,B,-2.556920151,24.00000001,16.32156732,2.474522229,2.477811702,1440,0.128674555,RH02,1048
1049,B,13.30618701,24.00000001,81.39600733,2.373402085,2.687571892,1440,12.89010631,RH02,1049
1050,B,4.509468264,24.00000001,56.93732808,2.506778937,2.726268201,1440,8.932439108,RH03,1050
1051,B,15.65413466,24.00000001,65.43178022,2.447995572,2.726340456,1440,11.40272063,RH04,1051
1052,B,18.94413169,24.00000002,96.25707885,2.387769721,2.793342954,1440,16.62246598,RH02,1052
1053,B,-5.188137729,23.99999999,6.336077324,2.525653237,2.492738191,1440,-1.381778717,RH02,1053
1054,B,15.51852801,23.99999999,36.76386935,2.461095168,2.617309078,1440,6.428344246,RH04,1054
1055,B,17.75361702,24.00000001,89.68393157,2.389651969,2.762500828,1440,15.28579553,RH03,1055
1056,B,-16.2071318,24.00000002,-22.15067358,2.525039956,2.325375936,1440,-8.207493418,RH04,1056
1057,B,5.438735761,24.00000001,55.45281022,2.394257877,2.572032017,1440,7.300075517,RH03,1057
1058,B,7.10375436,24.00000001,52.85063759,2.389435564,2.560331742,1440,7.029706996,RH04,1058
1059,B,7.187434795,24,36.8617034,2.434790656,2.551239332,1440,4.79146744,RH04,1059
1060,B,14.02048127,23.99999999,88.95744978,2.34348047,2.683307964,1440,13.95249117,RH03,1060
1061,B,3.407400844,24,81.26421214,2.324430028,2.584173213,1440,10.66277304,RH03,1061
1062,B,8.378387679,23.99999999,45.7895335,2.491035996,2.670541296,1440,7.330521661,RH02,1062
1063,B,16.2760364,23.99999999,87.13874872,2.384863933,2.739344098,1440,14.53535035,RH03,1063
1064,B,7.6839157,23.99999999,54.08224378,2.478607785,2.687729559,1440,8.538803911,RH04,1064
1065,B,2.119997803,24,25.88544717,2.491361775,2.560004739,1440,2.796414034,RH02,1065
1066,B,-3.496659605,23.99999999,8.936719015,2.53528749,2.523450123,1440,-0.522894646,RH02,1066
1067,B,9.840744201,24.00000003,59.36913618,2.496138337,2.742609338,1440,10.05707136,RH04,1067
1068,B,-0.109575081,24,34.94073499,2.499769291,2.602801076,1440,4.18137562,RH04,1068
1069,B,-3.424583261,24,8.555250469,2.490882745,2.462380316,1440,-1.176526417,RH03,1069
1070,B,-5.714828058,24.00000001,-4.45715168,2.584525755,2.522383192,1440,-2.604100875,RH04,1070
1071,B,8.344769947,24,47.10567897,2.466176347,2.642805157,1440,7.226732897,RH03,1071
1072,B,32.87263309,24.00000001,92.88137568,2.463791159,2.93272429,1440,19.21494969,RH04,1072
1073,B,20.22503866,23.99999998,53.85469916,2.480775914,2.736544979,1440,10.48558822,RH04,1073
1074,B,14.3872316,23.99999998,64.12734881,2.461698861,2.734274814,1440,11.15562192,RH02,1074
1075,B,10.47502656,23.99999999,51.22119516,2.447862099,2.644271907,1440,8.049649163,RH04,1075
1076,B,6.907032385,24.00000001,53.29257337,2.425882601,2.61050963,1440,7.56777143,RH04,1076
1077,B,10.10234254,23.99999999,28.99265474,2.48487677,2.59481558,1440,4.511702261,RH02,1077
1078,B,-5.073463806,24,27.2505039,2.414398348,2.435700809,1440,0.883245738,RH03,1078
1079,B,7.963347206,24.00000003,57.74508929,2.447858116,2.66357482,1440,8.824626577,RH04,1079
1080,B,12.64853461,24,42.17841417,2.461330624,2.630713031,1440,6.952103329,RH04,1080
1081,B,-6.329992041,23.99999997,34.95162239,2.489605837,2.565929404,1440,3.075412397,RH04,1081
1082,B,19.6695322,24,85.04144572,2.327421234,2.66563002,1440,13.9182002,RH02,1082
1083,B,3.144927207,23.99999999,32.38806515,2.483583455,2.581995473,1440,4.015387182,RH04,1083
1084,B,-0.762653772,23.99999999,14.17217578,2.468561772,2.467057629,1440,-0.055792959,RH03,1084
1085,B,13.69295859,24,57.294217,2.434396057,2.664932522,1440,9.457787174,RH04,1085
1086,B,0.911156503,24.00000001,34.03338102,2.488580017,2.587593049,1440,4.028083757,RH03,1086
1087,B,27.62449075,24.00000001,103.8338836,2.435088007,2.922717102,1440,19.96936242,RH02,1087
1088,B,10.59133345,24.00000002,66.14737511,2.414142779,2.665070205,1440,10.28531349,RH02,1088
1089,B,8.172022401,24.00000003,20.76396388,2.543072099,2.629583891,1440,3.519939367,RH04,1089
1090,B,8.846384359,24.00000001,46.87110259,2.518782193,2.714329051,1440,7.969920462,RH04,1090
1091,B,10.26452734,23.99999998,43.06479317,2.508856314,2.689550848,1440,7.37698616,RH02,1091
1092,B,-3.15552427,24.00000002,6.470967808,2.512212728,2.482875229,1440,-1.220831563,RH04,1092
1093,B,14.9977167,23.99999999,76.77183011,2.36565352,2.663143308,1440,12.22278644,RH03,1093
1094,B,-3.504520607,24,0.921363097,2.516283506,2.462623879,1440,-2.213558443,RH04,1094
1095,B,2.4397595,24.00000001,40.27707184,2.455215215,2.575950992,1440,4.935594022,RH03,1095
1096,B,1.516511471,23.99999999,4.915166708,2.522220302,2.506949693,1440,-0.635163976,RH03,1096
1097,B,16.61797506,24,89.17978053,2.423259193,2.801189366,1440,15.46981359,RH04,1097
1098,B,13.97787803,23.99999999,76.92770342,2.480530379,2.814360584,1440,13.63494149,RH04,1098
1099,B,16.79056493,24.00000001,90.34451039,2.385604155,2.756366722,1440,15.19921172,RH02,1099
1100,B,-0.236654082,24,15.10268134,2.459196772,2.460536039,1440,0.066998383,RH02,1100
1101,B,0.743619414,23.99999997,27.24806614,2.486113526,2.553800555,1440,2.754765518,RH02,1101
1102,B,-1.336068238,24.00000001,13.86244256,2.509400563,2.518420384,1440,0.347970578,RH04,1102
1103,B,14.94325897,24.00000001,69.16777635,2.535117689,2.857173422,1440,13.13075006,RH02,1103
1104,B,2.930874572,24,22.70376996,2.490628612,2.548054549,1440,2.343925822,RH02,1104
1105,B,5.619764806,24,46.9889054,2.488889386,2.662616624,1440,7.085494618,RH04,1105
1106,B,-7.820297434,23.99999999,12.60339246,2.499819753,2.475757795,1440,-1.018574808,RH03,1106
1107,B,-15.3428239,24,-31.96256129,2.579604311,2.358752323,1440,-9.094909178,RH03,1107
1108,B,-5.583189988,23.99999999,18.14485705,2.517240888,2.531910809,1440,0.556306329,RH04,1108
1109,B,10.50227988,24.00000002,60.53352267,2.446442913,2.683436656,1440,9.700981107,RH04,1109
1110,B,22.43728179,23.99999999,83.21599675,2.436522162,2.814535551,1440,15.48970612,RH04,1110
1111,B,-2.11491307,24.00000001,-0.566144874,2.564355994,2.525865682,1440,-1.616789614,RH04,1111
1112,B,4.512745441,23.99999999,23.19777479,2.496169669,2.563588906,1440,2.753781518,RH04,1112
1113,B,5.526072846,23.99999998,35.17189613,2.471687929,2.587165831,1440,4.725462459,RH02,1113
1114,B,6.501426097,24.00000002,51.47532141,2.414508479,2.585715685,1440,7.026468158,RH02,1114
1115,B,1.998080668,24,51.34549506,2.473120857,2.647052249,1440,7.087551668,RH04,1115
1116,B,15.78014353,23.99999999,59.2731495,2.42690189,2.671375878,1440,10.03708575,RH04,1116
1117,B,2.690455701,23.99999999,31.88362392,2.511432359,2.615493561,1440,4.228351493,RH04,1117
1118,B,-0.860631567,23.99999998,21.05810833,2.512365231,2.555839106,1440,1.749482507,RH04,1118
1119,B,14.20355287,23.99999999,63.17339016,2.441702381,2.702524157,1440,10.68758028,RH04,1119
1120,B,15.04366861,23.99999998,54.74177106,2.439868263,2.666106978,1440,9.2855551,RH03,1120
1121,B,1.521717561,24.00000001,37.99768438,2.444037575,2.547471387,1440,4.234226828,RH04,1121
1122,B,0.827185337,23.99999999,41.06295524,2.454340241,2.572201918,1440,4.812634474,RH04,1122
1123,B,11.0758169,24,72.32546218,2.496585709,2.804830919,1440,12.5740681,RH04,1123
1124,B,12.65828517,24.00000003,34.30066442,2.52448376,2.680942302,1440,6.392697465,RH04,1124
1125,B,10.00463537,24.00000001,65.8049463,2.469423479,2.73564323,1440,10.87519863,RH04,1125
1126,B,-1.674465724,23.99999999,29.6791122,2.490515764,2.56136709,1440,2.871276268,RH04,1126
1127,B,-14.49691095,24.00000001,-33.13151327,2.556459919,2.325676993,1440,-9.482937043,RH03,1127
1128,B,14.37737044,24.00000001,68.61631095,2.500494481,2.806111966,1440,12.47850858,RH03,1128
1129,B,5.480903078,24.00000001,49.64125786,2.479545129,2.661211609,1440,7.412812532,RH02,1129
1130,B,13.18897447,23.99999998,44.21233696,2.526697003,2.729507138,1440,8.278684022,RH04,1130
1131,B,7.576473745,24,39.3915912,2.526057495,2.686448427,1440,6.531149601,RH03,1131
1132,B,6.128935647,24.00000001,31.30697457,2.533335867,2.655245415,1440,4.956417779,RH02,1132
1133,B,10.78051265,24,36.31252603,2.49654751,2.64523622,1440,6.084071938,RH02,1133
1134,B,15.08521989,24,67.20162616,2.459131874,2.746961635,1440,11.78016997,RH04,1134
1135,B,13.75044867,24.00000001,106.2237099,2.334046272,2.74558544,1440,16.87281152,RH03,1135
1136,B,16.34454081,24.00000001,82.87574364,2.41031163,2.755036099,1440,14.1252413,RH03,1136
1137,B,-6.932807207,24.00000001,4.591333671,2.496433035,2.439277623,1440,-2.358996304,RH02,1137
1138,B,6.215921395,24,33.37973349,2.54682828,2.682817922,1440,5.522143568,RH04,1138
1139,B,-6.149385517,24.00000001,19.4354131,2.513081402,2.529882468,1440,0.642907446,RH03,1139
