Run,Base_Cake,Desiccator,T_C,RH_pct,RH_Sensor,Initial_g,Final_g,Time_min,Pct_Change,Run_Global
8,A,17,24,80,RH01,2.4199,2.421082116767877,5631,0.04884981891304696,1016
9,A,18,24,80,RH01,2.4,2.4053546774166934,5630,0.2231115590288988,1017
10,A,20,24,80,RH01,2.4065,2.4258056975916804,5629,0.8022313563964647,1018
11,A,17,24,80,RH01,2.493,2.498615576783727,1440,0.22525378193850715,1019
12,A,18,24,80,RH01,2.4084,2.4193006605646414,1440,0.45261005500089263,1020
13,A,20,24,80,RH01,2.4395,2.456210956286711,1440,0.6850156297073655,1021
14,A,20,24,80,RH02,2.4218,2.4273579501976337,480,0.22949666354090942,1022
15,A,18,24,80,RH03,2.3842,2.3973515488452595,960,0.5516126518437879,1023
16,A,17,24,80,RH01,2.3832,2.3860548913215327,2880,0.11979235152453871,1024
17,A,20,24,80,RH02,2.4071,2.4152742638327354,1440,0.33958970681463596,1025
18,B,20,24,80,RH02,2.4422,2.444790154991033,1440,0.10605826676900659,1026
19,A,3,24,56,RH03,2.4438,2.4597370564938825,1440,0.6521424213881197,1027
20,B,3,24,56,RH03,2.4488,2.4654963941171064,1440,0.6818194265398081,1028
21,A,2,24,33,RH04,2.4388,2.4531200053704705,1440,0.5871742402193985,1029
22,B,2,24,33,RH04,2.4288,2.448968644368734,1440,0.8303954367891411,1030
23,A,1,24,11,RH04,2.3825,2.391819823894807,1440,0.39117833766242416,1031
24,B,1,24,11,RH04,2.5488,2.5668314578006814,1440,0.7074489093173731,1032
1,A,4,24,80,RH03,2.4073,2.4201708225418854,5,0.5346580210977113,1033
2,A,18,24,80,RH03,2.3836,2.3962849830654607,10,0.5321775073611648,1034
3,A,17,24,80,RH03,2.4041,2.411538345350032,15,0.30940249365797345,1035
4,A,20,24,80,RH03,2.3681,2.3757046730114433,20,0.32112972473471557,1036
5,A,19,24,80,RH03,2.3895,2.391870824109104,30,0.099218418460092,1037
6,A,7,24,80,RH03,2.4102,2.435383529599288,61,1.0448730229560819,1038
7,A,4,24,80,RH02,2.3848,2.388301864868716,284,0.1468410293826145,1039
8,A,17,24,80,RH01,2.4199,2.427453196135561,5631,0.3121284406612278,1040
9,A,18,24,80,RH01,2.4,2.4073074676879016,5630,0.30447782032924076,1041
10,A,20,24,80,RH01,2.4065,2.4254747065393505,5629,0.7884773130833325,1042
11,A,17,24,80,RH01,2.493,2.503757671356054,1440,0.43151509651239167,1043
12,A,18,24,80,RH01,2.4084,2.4299388660234817,1440,0.8943226218021201,1044
13,A,20,24,80,RH01,2.4395,2.447256458866471,1440,0.3179528127268395,1045
14,A,20,24,80,RH02,2.4218,2.436420364186221,480,0.6036982486671406,1046
15,A,18,24,80,RH03,2.3842,2.3906229366668543,960,0.2693958840220728,1047
16,A,17,24,80,RH01,2.3832,2.410929598203929,2880,1.1635447383320163,1048
17,A,20,24,80,RH02,2.4071,2.411040915536662,1440,0.16372047429114617,1049
18,B,20,24,80,RH02,2.4422,2.46105615797287,1440,0.772097206325035,1050
19,A,3,24,56,RH03,2.4438,2.459541486703056,1440,0.6441397292354495,1051
20,B,3,24,56,RH03,2.4488,2.4596725803733586,1440,0.4439962583044305,1052
21,A,2,24,33,RH04,2.4388,2.451802302253588,1440,0.533143441593733,1053
22,B,2,24,33,RH04,2.4288,2.4477388918735037,1440,0.7797633347127751,1054
23,A,1,24,11,RH04,2.3825,2.410688713153874,1440,1.1831569004774054,1055
24,B,1,24,11,RH04,2.5488,2.5487378283736906,1440,-0.0024392508752900666,1056
1,A,4,24,80,RH03,2.4073,2.419180395875012,5,0.4935153854946236,1057
2,A,18,24,80,RH03,2.3836,2.4144417055316985,10,1.2939128012962957,1058
3,A,17,24,80,RH03,2.4041,2.410804977913432,15,0.2788976296090808,1059
4,A,20,24,80,RH03,2.3681,2.3920588975209163,20,1.0117350416332203,1060
5,A,19,24,80,RH03,2.3895,2.413951998285707,30,1.023310244222932,1061
6,A,7,24,80,RH03,2.4102,2.4187302648595064,61,0.35392352748760164,1062
7,A,4,24,80,RH02,2.3848,2.4012716925417226,284,0.6906949237555826,1063
8,A,17,24,80,RH01,2.4199,2.4443051509649267,5631,1.0085189869385613,1064
9,A,18,24,80,RH01,2.4,2.40975028026489,5630,0.4062616777037539,1065
10,A,20,24,80,RH01,2.4065,2.417544051590241,5629,0.4589258919692915,1066
11,A,17,24,80,RH01,2.493,2.5016132084445784,1440,0.3454957258154069,1067
12,A,18,24,80,RH01,2.4084,2.4135918596693977,1440,0.21557298079214,1068
13,A,20,24,80,RH01,2.4395,2.4474336622864343,1440,0.3252167364801979,1069
14,A,20,24,80,RH02,2.4218,2.425500944385866,480,0.15281791997132305,1070
15,A,18,24,80,RH03,2.3842,2.396841625415071,960,0.5302250404777679,1071
16,A,17,24,80,RH01,2.3832,2.3900876393872235,2880,0.2890080306824075,1072
17,A,20,24,80,RH02,2.4071,2.421305158204814,1440,0.5901357735372244,1073
18,B,20,24,80,RH02,2.4422,2.4497240504150253,1440,0.3080849404236116,1074
19,A,3,24,56,RH03,2.4438,2.4626186942291395,1440,0.7700586884826774,1075
20,B,3,24,56,RH03,2.4488,2.45451720950167,1440,0.23346984243998053,1076
21,A,2,24,33,RH04,2.4388,2.4604638774165317,1440,0.8883006977419876,1077
22,B,2,24,33,RH04,2.4288,2.4477408392270594,1440,0.7798435123130699,1078
23,A,1,24,11,RH04,2.3825,2.3978839383694437,1440,0.6457057028098135,1079
24,B,1,24,11,RH04,2.5488,2.558033458888684,1440,0.36226690555100644,1080
1,A,4,24,80,RH03,2.4073,2.423850141129541,5,0.6874980737565167,1081
2,A,18,24,80,RH03,2.3836,2.396538219352912,10,0.5428016174237235,1082
3,A,17,24,80,RH03,2.4041,2.420486989844321,15,0.6816267977339108,1083
4,A,20,24,80,RH03,2.3681,2.373873378592686,20,0.24379792207619017,1084
5,A,19,24,80,RH03,2.3895,2.403139463067103,30,0.5708082472108235,1085
6,A,7,24,80,RH03,2.4102,2.412511035958679,61,0.09588565092850598,1086
7,A,4,24,80,RH02,2.3848,2.396405204266687,284,0.4866321815953899,1087
8,A,17,24,80,RH01,2.4199,2.4259213816952583,5631,0.2488277075605631,1088
9,A,18,24,80,RH01,2.4,2.4071841844133535,5630,0.29934101722307005,1089
10,A,20,24,80,RH01,2.4065,2.427937774678431,5629,0.8908279525631313,1090
11,A,17,24,80,RH01,2.493,2.5141255083919245,1440,0.8473930361782807,1091
12,A,18,24,80,RH01,2.4084,2.4253248247511787,1440,0.7027414362721531,1092
13,A,20,24,80,RH01,2.4395,2.4441913090317433,1440,0.19230617059822636,1093
14,A,20,24,80,RH02,2.4218,2.432094526049587,480,0.4250774650915594,1094
15,A,18,24,80,RH03,2.3842,2.405274642608871,960,0.8839293099937551,1095
16,A,17,24,80,RH01,2.3832,2.39660585924576,2880,0.5625150740919714,1096
17,A,20,24,80,RH02,2.4071,2.4363654944070694,1440,1.2157988619945082,1097
18,B,20,24,80,RH02,2.4422,2.458227628711614,1440,0.6562783028258838,1098
19,A,3,24,56,RH03,2.4438,2.4542415035543454,1440,0.42726506073924964,1099
20,B,3,24,56,RH03,2.4488,2.4610676855292755,1440,0.5009672300422933,1100
21,A,2,24,33,RH04,2.4388,2.4566625663221244,1440,0.7324326030065771,1101
22,B,2,24,33,RH04,2.4288,2.440350003569016,1440,0.47554362520653204,1102
23,A,1,24,11,RH04,2.3825,2.3853740124644456,1440,0.1206301139326666,1103
24,B,1,24,11,RH04,2.5488,2.556577824372172,1440,0.30515632345310373,1104
1,A,4,24,80,RH03,2.4073,2.4118495567068727,5,0.18899001814783795,1105
2,A,18,24,80,RH03,2.3836,2.3805998299479154,10,-0.12586717788574486,1106
3,A,17,24,80,RH03,2.4041,2.4194038654694587,15,0.6365735813592892,1107
4,A,20,24,80,RH03,2.3681,2.398125136471698,20,1.267899855229837,1108
5,A,19,24,80,RH03,2.3895,2.401881880670626,30,0.518178726538032,1109
6,A,7,24,80,RH03,2.4102,2.4287958313937503,61,0.7715472323354926,1110
7,A,4,24,80,RH02,2.3848,2.3977863999627926,284,0.5445488075642695,1111
8,A,17,24,80,RH01,2.4199,2.4317655707847283,5631,0.49033310404265723,1112
9,A,18,24,80,RH01,2.4,2.419097350677512,5630,0.7957229448963306,1113
10,A,20,24,80,RH01,2.4065,2.41691816292823,5629,0.4329176367434046,1114
11,A,17,24,80,RH01,2.493,2.5079634271169433,1440,0.6002176942215709,1115
12,A,18,24,80,RH01,2.4084,2.4232480109893273,1440,0.6165093418588041,1116
13,A,20,24,80,RH01,2.4395,2.447295980015013,1440,0.3195728639070854,1117
14,A,20,24,80,RH02,2.4218,2.4416009444863227,480,0.8176127048609568,1118
15,A,18,24,80,RH03,2.3842,2.3953464228442605,960,0.4675120729913774,1119
16,A,17,24,80,RH01,2.3832,2.3901893644076897,2880,0.2932764521521466,1120
17,A,20,24,80,RH02,2.4071,2.4234912185333743,1440,0.6809529530711211,1121
18,B,20,24,80,RH02,2.4422,2.4507174350573204,1440,0.348760750852531,1122
19,A,3,24,56,RH03,2.4438,2.4564409049880025,1440,0.5172643010067389,1123
20,B,3,24,56,RH03,2.4488,2.4703393652212458,1440,0.8795885830303015,1124
21,A,2,24,33,RH04,2.4388,2.451298652759037,1440,0.5124919123764569,1125
22,B,2,24,33,RH04,2.4288,2.455531749860155,1440,1.1006155245452514,1126
23,A,1,24,11,RH04,2.3825,2.39887594916465,1440,0.6873430919055586,1127
24,B,1,24,11,RH04,2.5488,2.5520757089478714,1440,0.12851965426362827,1128
1,A,4,24,80,RH03,2.4073,2.412125815636636,5,0.20046590107738826,1129
2,A,18,24,80,RH03,2.3836,2.393812119184101,10,0.42843258869359974,1130
3,A,17,24,80,RH03,2.4041,2.412205335144367,15,0.33714633935221505,1131
4,A,20,24,80,RH03,2.3681,2.3790858197722007,20,0.4639086091043662,1132
5,A,19,24,80,RH03,2.3895,2.402331494986625,30,0.5369949774691322,1133
6,A,7,24,80,RH03,2.4102,2.426563036429652,61,0.6789078263070193,1134
7,A,4,24,80,RH02,2.3848,2.396696583542254,284,0.49885036658227266,1135
8,A,17,24,80,RH01,2.4199,2.436015335983685,5631,0.6659504931478606,1136
9,A,18,24,80,RH01,2.4,2.412944215786633,5630,0.5393423244430361,1137
10,A,20,24,80,RH01,2.4065,2.404751919124208,5629,-0.0726399699061614,1138
11,A,17,24,80,RH01,2.493,2.498938310589629,1440,0.23819938185437373,1139
12,A,18,24,80,RH01,2.4084,2.4198826185924003,1440,0.47677373328351536,1140
13,A,20,24,80,RH01,2.4395,2.4433322490245173,1440,0.15709157714766775,1141
14,A,20,24,80,RH02,2.4218,2.4387520821949145,480,0.6999786189988614,1142
15,A,18,24,80,RH03,2.3842,2.4075466884034213,960,0.9792252497031092,1143
16,A,17,24,80,RH01,2.3832,2.404306299734895,2880,0.885628555509195,1144
17,A,20,24,80,RH02,2.4071,2.4180755849961515,1440,0.45596713872093764,1145
18,B,20,24,80,RH02,2.4422,2.463269969734767,1440,0.862745464530624,1146
19,A,3,24,56,RH03,2.4438,2.4540364479113452,1440,0.41887420866458824,1147
20,B,3,24,56,RH03,2.4488,2.456307495810225,1440,0.30657856134537353,1148
21,A,2,24,33,RH04,2.4388,2.448641703124825,1440,0.4035469544376314,1149
22,B,2,24,33,RH04,2.4288,2.443427580097333,1440,0.6022554387900569,1150
23,A,1,24,11,RH04,2.3825,2.3949107714290463,1440,0.5209138060460243,1151
24,B,1,24,11,RH04,2.5488,2.573385253689625,1440,0.9645815163851723,1152
1,A,4,24,80,RH03,2.4073,2.426675545010744,5,0.8048662406323972,1153
2,A,18,24,80,RH03,2.3836,2.3853765116072085,10,0.07453060946502899,1154
3,A,17,24,80,RH03,2.4041,2.3981816745987468,15,-0.24617634047058645,1155
4,A,20,24,80,RH03,2.3681,2.3870518089454174,20,0.800295973371782,1156
5,A,19,24,80,RH03,2.3895,2.3921269300504093,30,0.10993639047537368,1157
6,A,7,24,80,RH03,2.4102,2.421107851285075,61,0.45257037943219497,1158
7,A,4,24,80,RH02,2.3848,2.388829503366361,284,0.16896609218219216,1159
8,A,17,24,80,RH01,2.4199,2.4194016426173004,5631,-0.02059413127400589,1160
9,A,18,24,80,RH01,2.4,2.4163785316430744,5630,0.6824388184614364,1161
10,A,20,24,80,RH01,2.4065,2.4244945206798048,5629,0.7477465480907941,1162
11,A,17,24,80,RH01,2.493,2.5016518787129645,1440,0.34704687978198423,1163
12,A,18,24,80,RH01,2.4084,2.4022028812307945,1440,-0.2573126876434729,1164
13,A,20,24,80,RH01,2.4395,2.4481877100054636,1440,0.3561266655242552,1165
14,A,20,24,80,RH02,2.4218,2.437239972820852,480,0.637541201620764,1166
15,A,18,24,80,RH03,2.3842,2.386019777113186,960,0.07632652936776141,1167
16,A,17,24,80,RH01,2.3832,2.396903590082453,2880,0.5750079759337468,1168
17,A,20,24,80,RH02,2.4071,2.419506362986167,1440,0.5154070452481013,1169
18,B,20,24,80,RH02,2.4422,2.458605048927875,1440,0.6717324104444636,1170
19,A,3,24,56,RH03,2.4438,2.449373802366821,1440,0.22807931773553336,1171
20,B,3,24,56,RH03,2.4488,2.4662294669312668,1440,0.7117554284248072,1172
21,A,2,24,33,RH04,2.4388,2.4512819890671294,1440,0.5118086381470205,1173
22,B,2,24,33,RH04,2.4288,2.4336663857669243,1440,0.20036173282790767,1174
23,A,1,24,11,RH04,2.3825,2.3885648726014925,1440,0.25455918579192977,1175
24,B,1,24,11,RH04,2.5488,2.5742605578874946,1440,0.9989233320580184,1176
1,A,4,24,80,RH03,2.4073,2.4099102271358643,5,0.1084296571205931,1177
2,A,18,24,80,RH03,2.3836,2.3844564651560627,10,0.03593158063697771,1178
3,A,17,24,80,RH03,2.4041,2.427211841752982,15,0.9613510982480826,1179
4,A,20,24,80,RH03,2.3681,2.3789270218004104,20,0.45720289685444016,1180
5,A,19,24,80,RH03,2.3895,2.3971291520729165,30,0.31927817840202505,1181
6,A,7,24,80,RH03,2.4102,2.4302521748326864,61,0.8319714062188229,1182
7,A,4,24,80,RH02,2.3848,2.3928681441825064,284,0.33831533807894076,1183
8,A,17,24,80,RH01,2.4199,2.445739762717437,5631,1.0678029140640808,1184
9,A,18,24,80,RH01,2.4,2.4173610662736427,5630,0.7233777614017807,1185
10,A,20,24,80,RH01,2.4065,2.415491323588892,5629,0.37362657755628925,1186
11,A,17,24,80,RH01,2.493,2.5220981081270124,1440,1.1671924639796512,1187
12,A,18,24,80,RH01,2.4084,2.416547268538316,1440,0.3382855230989985,1188
13,A,20,24,80,RH01,2.4395,2.45761642498005,1440,0.7426286116027921,1189
14,A,20,24,80,RH02,2.4218,2.4365678403136855,480,0.6097877741219476,1190
15,A,18,24,80,RH03,2.3842,2.4059086747465535,960,0.9105223868196395,1191
16,A,17,24,80,RH01,2.3832,2.406756820452118,2880,0.9884533590180558,1192
17,A,20,24,80,RH02,2.4071,2.4198480315616484,1440,0.52960124471973,1193
18,B,20,24,80,RH02,2.4422,2.454589477656539,1440,0.5073080688124982,1194
19,A,3,24,56,RH03,2.4438,2.4515391575381993,1440,0.31668538907436816,1195
20,B,3,24,56,RH03,2.4488,2.4723975685397526,1440,0.9636380488301459,1196
21,A,2,24,33,RH04,2.4388,2.44880892140198,1440,0.4104035346063674,1197
22,B,2,24,33,RH04,2.4288,2.4325111620577404,1440,0.15279817431407272,1198
23,A,1,24,11,RH04,2.3825,2.387944388659745,1440,0.2285157884468046,1199
24,B,1,24,11,RH04,2.5488,2.5631501135224104,1440,0.5630144978974664,1200
1,A,4,24,80,RH03,2.4073,2.4122572735741694,5,0.20592670519541817,1201
2,A,18,24,80,RH03,2.3836,2.399832216502772,10,0.6809958257581858,1202
3,A,17,24,80,RH03,2.4041,2.425152974074676,15,0.8757112463988991,1203
4,A,20,24,80,RH03,2.3681,2.385521780004958,20,0.73568599319952,1204
5,A,19,24,80,RH03,2.3895,2.4090655678356994,30,0.818814305741745,1205
6,A,7,24,80,RH03,2.4102,2.41726095743259,61,0.2929614734291618,1206
7,A,4,24,80,RH02,2.3848,2.387028757765862,284,0.09345679997744688,1207
8,A,17,24,80,RH01,2.4199,2.4433827119131015,5631,0.9704000955866461,1208
9,A,18,24,80,RH01,2.4,2.4101567051603365,5630,0.4231960483473593,1209
10,A,20,24,80,RH01,2.4065,2.4172029110377027,5629,0.44475009506348584,1210
11,A,17,24,80,RH01,2.493,2.5158971639868892,1440,0.9184582425547174,1211
12,A,18,24,80,RH01,2.4084,2.4249425530639215,1440,0.686869002820198,1212
13,A,20,24,80,RH01,2.4395,2.455521814659979,1440,0.6567663316244823,1213
14,A,20,24,80,RH02,2.4218,2.4501229680366445,480,1.1695007034703253,1214
15,A,18,24,80,RH03,2.3842,2.391995011505383,960,0.3269445308859571,1215
16,A,17,24,80,RH01,2.3832,2.4022263257797296,2880,0.7983520384243712,1216
17,A,20,24,80,RH02,2.4071,2.420028628878819,1440,0.5371039374691253,1217
18,B,20,24,80,RH02,2.4422,2.467409828899834,1440,1.032258983696411,1218
19,A,3,24,56,RH03,2.4438,2.460230907063662,1440,0.6723507268868871,1219
20,B,3,24,56,RH03,2.4488,2.472049186779566,1440,0.9494114170028671,1220
21,A,2,24,33,RH04,2.4388,2.4488116198495726,1440,0.41051418113713445,1221
22,B,2,24,33,RH04,2.4288,2.429740317408619,1440,0.03871530832588865,1222
23,A,1,24,11,RH04,2.3825,2.3808344662774346,1440,-0.06990697681280045,1223
24,B,1,24,11,RH04,2.5488,2.5640999090179295,1440,0.6002789162715596,1224
1,A,4,24,80,RH03,2.4073,2.418220088455826,5,0.4536239129242684,1225
2,A,18,24,80,RH03,2.3836,2.3940152834551545,10,0.43695601003332385,1226
3,A,17,24,80,RH03,2.4041,2.4188184293266084,15,0.6122220093427302,1227
4,A,20,24,80,RH03,2.3681,2.3862093618790428,20,0.764721163761789,1228
5,A,19,24,80,RH03,2.3895,2.4080937042013066,30,0.7781420465079236,1229
6,A,7,24,80,RH03,2.4102,2.4185170402726834,61,0.34507676842931845,1230
7,A,4,24,80,RH02,2.3848,2.3960053044108864,284,0.46986348586407656,1231
8,A,17,24,80,RH01,2.4199,2.43453492566656,5631,0.60477398514649,1232
9,A,18,24,80,RH01,2.4,2.4106894238914784,5630,0.4453926621449359,1233
10,A,20,24,80,RH01,2.4065,2.430618031386076,5629,1.0022036728059978,1234
11,A,17,24,80,RH01,2.493,2.509635601663302,1440,0.6672924854914755,1235
12,A,18,24,80,RH01,2.4084,2.426233318979767,1440,0.7404633358149453,1236
13,A,20,24,80,RH01,2.4395,2.4570366965647423,1440,0.7188643806002238,1237
14,A,20,24,80,RH02,2.4218,2.4429191169641737,480,0.8720421572455974,1238
15,A,18,24,80,RH03,2.3842,2.397892614800784,960,0.5743064676111121,1239
16,A,17,24,80,RH01,2.3832,2.3863208103048947,2880,0.13095041561324605,1240
17,A,20,24,80,RH02,2.4071,2.4225031866059914,1440,0.6399063855257925,1241
18,B,20,24,80,RH02,2.4422,2.4478449894074554,1440,0.23114361671670716,1242
19,A,3,24,56,RH03,2.4438,2.460806629167101,1440,0.695909205626528,1243
20,B,3,24,56,RH03,2.4488,2.4677546446819867,1440,0.7740380873075456,1244
21,A,2,24,33,RH04,2.4388,2.4537413058533795,1440,0.6126499037796892,1245
22,B,2,24,33,RH04,2.4288,2.4514526632820854,1440,0.9326689427736181,1246
23,A,1,24,11,RH04,2.3825,2.413484530058604,1440,1.3005049342541186,1247
24,B,1,24,11,RH04,2.5488,2.551473005607962,1440,0.10487310137956363,1248
1,A,4,24,80,RH03,2.4073,2.425258517853455,5,0.7460024863313598,1249
2,A,18,24,80,RH03,2.3836,2.3987203073786194,10,0.6343475154648334,1250
3,A,17,24,80,RH03,2.4041,2.425903403788271,15,0.9069258262248237,1251
4,A,20,24,80,RH03,2.3681,2.3851966022738273,20,0.7219544053809875,1252
5,A,19,24,80,RH03,2.3895,2.4009328782788124,30,0.47846320480486787,1253
6,A,7,24,80,RH03,2.4102,2.413880629172686,61,0.15271052911319033,1254
7,A,4,24,80,RH02,2.3848,2.3957055240080725,284,0.45729302281419243,1255
8,A,17,24,80,RH01,2.4199,2.426308956658577,5631,0.26484386373721,1256
9,A,18,24,80,RH01,2.4,2.4083002311614057,5630,0.34584296505858325,1257
10,A,20,24,80,RH01,2.4065,2.423263041790715,5629,0.6965735213261829,1258
11,A,17,24,80,RH01,2.493,2.5184528157880437,1440,1.020971351305422,1259
12,A,18,24,80,RH01,2.4084,2.4237752607372767,1440,0.6384014589468944,1260
13,A,20,24,80,RH01,2.4395,2.4434333298104955,1440,0.1612350813894447,1261
14,A,20,24,80,RH02,2.4218,2.4376235762256866,480,0.6533808004660422,1262
15,A,18,24,80,RH03,2.3842,2.4051568663713816,960,0.8789894459936953,1263
16,A,17,24,80,RH01,2.3832,2.3912329361472784,2880,0.33706512870418537,1264
17,A,20,24,80,RH02,2.4071,2.4186491418343046,1440,0.4797948499981247,1265
18,B,20,24,80,RH02,2.4422,2.449220547037707,1440,0.28746814502116746,1266
19,A,3,24,56,RH03,2.4438,2.461260563172683,1440,0.7144841301531577,1267
20,B,3,24,56,RH03,2.4488,2.464023457493297,1440,0.6216701034505521,1268
21,A,2,24,33,RH04,2.4388,2.4449885122303288,1440,0.25375234665937,1269
22,B,2,24,33,RH04,2.4288,2.4445683220860253,1440,0.6492227472836493,1270
23,A,1,24,11,RH04,2.3825,2.392224175045424,1440,0.40815005437246993,1271
24,B,1,24,11,RH04,2.5488,2.567801352798364,1440,0.7455019145623003,1272
1,A,4,24,80,RH03,2.4073,2.421440610620908,5,0.5874054177255658,1273
2,A,18,24,80,RH03,2.3836,2.402663490520558,10,0.799777249561927,1274
3,A,17,24,80,RH03,2.4041,2.4063716408243674,15,0.09449028012009053,1275
4,A,20,24,80,RH03,2.3681,2.367904805957045,20,-0.008242643594232768,1276
5,A,19,24,80,RH03,2.3895,2.3909887327090042,30,0.06230310562897162,1277
6,A,7,24,80,RH03,2.4102,2.4318622806182404,61,0.8987752310281547,1278
7,A,4,24,80,RH02,2.3848,2.393252746081027,284,0.354442556232266,1279
8,A,17,24,80,RH01,2.4199,2.451055239354166,5631,1.2874597857004757,1280
9,A,18,24,80,RH01,2.4,2.4084174172896664,5630,0.35072572040278344,1281
10,A,20,24,80,RH01,2.4065,2.4203461681334306,5629,0.5753653909591111,1282
11,A,17,24,80,RH01,2.493,2.5174970403352552,1440,0.9826329857703626,1283
12,A,18,24,80,RH01,2.4084,2.4354181023355275,1440,1.1218278664477368,1284
13,A,20,24,80,RH01,2.4395,2.467272513925613,1440,1.1384510729909194,1285
14,A,20,24,80,RH02,2.4218,2.4431726240117517,480,0.8825098691779427,1286
15,A,18,24,80,RH03,2.3842,2.4039225496221186,960,0.8272187577434387,1287
16,A,17,24,80,RH01,2.3832,2.3998289706760088,2880,0.697758084760355,1288
17,A,20,24,80,RH02,2.4071,2.425237698839322,1440,0.7535083228499914,1289
18,B,20,24,80,RH02,2.4422,2.446212612547883,1440,0.16430319170760121,1290
19,A,3,24,56,RH03,2.4438,2.4564830205029375,1440,0.5189876627767144,1291
20,B,3,24,56,RH03,2.4488,2.457370669251144,1440,0.34999466069683177,1292
21,A,2,24,33,RH04,2.4388,2.4565768091205724,1440,0.7289162342370146,1293
22,B,2,24,33,RH04,2.4288,2.4467144185174288,1440,0.7375831076016564,1294
23,A,1,24,11,RH04,2.3825,2.4054496462543424,1440,0.9632590243165786,1295
24,B,1,24,11,RH04,2.5488,2.5547530878823568,1440,0.2335643393893836,1296
1,A,4,24,80,RH03,2.4073,2.414641140882839,5,0.3049533038191585,1297
2,A,18,24,80,RH03,2.3836,2.3826474899586336,10,-0.039960985121917925,1298
3,A,17,24,80,RH03,2.4041,2.4160050020894968,15,0.49519579424719024,1299
4,A,20,24,80,RH03,2.3681,2.379549189176193,20,0.483475747485015,1300
5,A,19,24,80,RH03,2.3895,2.412774564484431,30,0.9740349229726393,1301
6,A,7,24,80,RH03,2.4102,2.427294186966342,61,0.7092435053664332,1302
7,A,4,24,80,RH02,2.3848,2.389873517784019,284,0.21274395270123853,1303
8,A,17,24,80,RH01,2.4199,2.4459436358038165,5631,1.0762277699002565,1304
9,A,18,24,80,RH01,2.4,2.4212714426077824,5630,0.886310108657606,1305
10,A,20,24,80,RH01,2.4065,2.4232162543701916,5629,0.6946293110405848,1306
11,A,17,24,80,RH01,2.493,2.504269725424702,1440,0.4520547703450504,1307
12,A,18,24,80,RH01,2.4084,2.4139915396268252,1440,0.23216822898295608,1308
13,A,20,24,80,RH01,2.4395,2.4494614047093237,1440,0.4083379671786841,1309
14,A,20,24,80,RH02,2.4218,2.4423035542215987,480,0.8466245859112558,1310
15,A,18,24,80,RH03,2.3842,2.410077532011828,960,1.0853758917803829,1311
16,A,17,24,80,RH01,2.3832,2.4066262139297345,2880,0.9829730584816567,1312
17,A,20,24,80,RH02,2.4071,2.416086791670455,1440,0.3733451734641178,1313
18,B,20,24,80,RH02,2.4422,2.450462997785463,1440,0.33834238741555894,1314
19,A,3,24,56,RH03,2.4438,2.4435426236353126,1440,-0.010531809668855474,1315
20,B,3,24,56,RH03,2.4488,2.4620321585570064,1440,0.5403527669473558,1316
21,A,2,24,33,RH04,2.4388,2.448072050537731,1440,0.38018904943952736,1317
22,B,2,24,33,RH04,2.4288,2.437425626196954,1440,0.35513941851755587,1318
23,A,1,24,11,RH04,2.3825,2.3910815207485165,1440,0.36018974810142657,1319
24,B,1,24,11,RH04,2.5488,2.5341275261506464,1440,-0.5756620311265523,1320
1,A,4,24,80,RH03,2.4073,2.419619250107215,5,0.5117455284848091,1321
2,A,18,24,80,RH03,2.3836,2.4086677367174656,10,1.0516754790009233,1322
3,A,17,24,80,RH03,2.4041,2.4285828198330837,15,1.018377764364361,1323
4,A,20,24,80,RH03,2.3681,2.377166771064334,20,0.38287112302411846,1324
5,A,19,24,80,RH03,2.3895,2.397608442845297,30,0.33933638189146587,1325
6,A,7,24,80,RH03,2.4102,2.4261225591359765,61,0.6606322768225071,1326
7,A,4,24,80,RH02,2.3848,2.3900581112138712,284,0.22048436824351259,1327
8,A,17,24,80,RH01,2.4199,2.43467439865512,5631,0.6105375699458399,1328
9,A,18,24,80,RH01,2.4,2.4179957780043697,5630,0.7498240835154071,1329
10,A,20,24,80,RH01,2.4065,2.4278716444098327,5629,0.8880799671652924,1330
11,A,17,24,80,RH01,2.493,2.505214547662006,1440,0.4899537770560142,1331
12,A,18,24,80,RH01,2.4084,2.4194520964202213,1440,0.45889787494691026,1332
13,A,20,24,80,RH01,2.4395,2.445759884438822,1440,0.2566052239730317,1333
14,A,20,24,80,RH02,2.4218,2.428385743475759,480,0.271935893788042,1334
15,A,18,24,80,RH03,2.3842,2.394977927077785,960,0.452056332429542,1335
16,A,17,24,80,RH01,2.3832,2.398219156427533,2880,0.6302096520448535,1336
17,A,20,24,80,RH02,2.4071,2.426214188661418,1440,0.7940753878699749,1337
18,B,20,24,80,RH02,2.4422,2.461912724802636,1440,0.8071707805517876,1338
19,A,3,24,56,RH03,2.4438,2.454520044431317,1440,0.43866291968722937,1339
20,B,3,24,56,RH03,2.4488,2.455939795659507,1440,0.2915630373859658,1340
21,A,2,24,33,RH04,2.4388,2.4337450485597394,1440,-0.20727207808188242,1341
22,B,2,24,33,RH04,2.4288,2.4510930382891374,1440,0.9178622483999399,1342
23,A,1,24,11,RH04,2.3825,2.3928782112854976,1440,0.435601732864536,1343
24,B,1,24,11,RH04,2.5488,2.566340329514378,1440,0.6881799087562042,1344
